id,out_of_range,quality_grade,captive_cultivated,latitude,longitude,positional_accuracy,coordinates_obscured,scientific_name,iconic_taxon_name
10851541,false,research,false,-34.05722731,18.38542311,1,false,Anthobaphes violacea,Aves
10855840,false,research,false,-33.5666,19.4209,1,false,Anthobaphes violacea,Aves
10859109,false,research,false,-33.94902,18.40497,1,false,Anthobaphes violacea,Aves
10863060,false,research,false,-34.02292174,18.40369884,1,false,Anthobaphes violacea,Aves
10863072,false,research,false,-34.0229192301,18.40369413,1,false,Anthobaphes violacea,Aves
10863274,false,research,false,-32.4044473611,19.1835895278,1,false,Anthobaphes violacea,Aves
10863283,false,research,false,-32.4044473611,19.1835895278,1,false,Anthobaphes violacea,Aves
10863290,false,research,false,-32.4044482222,19.1835886944,1,false,Anthobaphes violacea,Aves
10863309,false,research,false,-32.40448339,19.1835775,1,false,Anthobaphes violacea,Aves
10864862,false,research,false,-34.131618,18.435264,1,false,Anthobaphes violacea,Aves
10869163,false,research,false,-33.99005713,18.42312813,1,false,Anthobaphes violacea,Aves
10869660,false,research,false,-33.3573366667,22.058505,1,false,Anthobaphes violacea,Aves
10875827,false,research,false,-33.5666,19.4209,1,false,Anthobaphes violacea,Aves
10875940,false,research,false,-33.89886,19.15757,1,false,Anthobaphes violacea,Aves
10877709,false,research,false,-33.8659469501,22.85108465,1,false,Anthobaphes violacea,Aves
10877833,false,research,false,-33.7774284,23.1553146,1,false,Anthobaphes violacea,Aves
10878646,false,research,false,-34.1250084,18.447893,1,false,Anthobaphes violacea,Aves
10882125,false,research,false,-33.88089,21.93963,1,false,Anthobaphes violacea,Aves
10887981,false,research,false,-34.6548185556,19.5666671389,1,false,Anthobaphes violacea,Aves
10891184,false,research,false,-33.35225,22.15256,1,false,Anthobaphes violacea,Aves
10892334,false,research,false,-34.256,18.3852,1,false,Anthobaphes violacea,Aves
10893326,false,research,false,-32.3839136667,19.1474456389,1,false,Anthobaphes violacea,Aves
10893719,false,research,false,-33.98959,18.426674,1,false,Anthobaphes violacea,Aves
10893816,false,research,false,-33.989684,18.426787,1,false,Anthobaphes violacea,Aves
10897066,false,research,false,-33.81728,22.65961,1,false,Anthobaphes violacea,Aves
10897085,false,research,false,-33.81728,22.65961,1,false,Anthobaphes violacea,Aves
10897952,false,research,false,-34.0622,18.8758,1,false,Anthobaphes violacea,Aves
10898183,false,research,false,-33.81586,22.65086,1,false,Anthobaphes violacea,Aves
10904593,false,research,false,-34.14745538,18.4313190699,1,false,Anthobaphes violacea,Aves
10904726,false,research,false,-34.14726128,18.42763774,1,false,Anthobaphes violacea,Aves
10906734,false,research,false,-34.11963646,18.45044995,1,false,Anthobaphes violacea,Aves
10907235,false,research,false,-34.658785,19.575856,1,false,Anthobaphes violacea,Aves
10915678,false,research,false,-33.655,21.491,110,false,Anthobaphes violacea,Aves
10918230,false,research,false,-33.8909094425,18.4827847064,1,true,Anthobaphes violacea,Aves
10920768,false,research,false,-34.3469851462,18.2098399836,1,true,Anthobaphes violacea,Aves
10922595,false,research,false,-33.9588,18.4031,1,false,Anthobaphes violacea,Aves
10926639,false,research,false,-33.35271,22.04958,1,false,Anthobaphes violacea,Aves
10937542,false,research,false,-34.0539465444,19.0362572314,1,false,Anthobaphes violacea,Aves
10943268,false,research,false,-33.9891,18.42685,1,false,Anthobaphes violacea,Aves
10943575,false,research,false,-34.0139635326,19.7102307155,70,false,Anthobaphes violacea,Aves
10947943,false,research,false,-33.9731580833,18.4177804722,1,false,Anthobaphes violacea,Aves
10948219,false,research,false,-33.9876249167,18.4313230278,1,false,Anthobaphes violacea,Aves
10950745,false,research,false,-33.9629976389,21.2533713889,1,false,Anthobaphes violacea,Aves
10950955,false,research,false,-33.9638696111,21.2681247778,1,false,Anthobaphes violacea,Aves
10951603,false,research,false,-33.97431025,21.2974458333,1,false,Anthobaphes violacea,Aves
10952536,false,research,false,-34.1084013611,18.4368485278,1,false,Anthobaphes violacea,Aves
10954158,false,research,false,-33.3646641111,19.6307353889,1,false,Anthobaphes violacea,Aves
10956679,false,research,false,-34.09491578,18.45532549,1,false,Anthobaphes violacea,Aves
10958929,false,research,false,-33.359,22.055,110,false,Anthobaphes violacea,Aves
10959002,false,research,false,-34.0708411111,18.3950451389,1,false,Anthobaphes violacea,Aves
10959110,false,research,false,-33.88356,22.43104,1,false,Anthobaphes violacea,Aves
10960385,false,research,false,-34.3519444444,18.9269444444,1,false,Anthobaphes violacea,Aves
10961040,false,research,false,-34.0506425278,19.0378346944,1,false,Anthobaphes violacea,Aves
10965366,false,research,false,-33.88546,22.39758,1,false,Anthobaphes violacea,Aves
10966615,false,research,false,-33.88964893,22.77029802,1,false,Anthobaphes violacea,Aves
10968347,false,research,false,-34.308615,18.818467,1,false,Anthobaphes violacea,Aves
10973142,false,research,false,-34.0452920833,19.92296,1,false,Anthobaphes violacea,Aves
10976321,false,research,false,-34.8042907715,19.9534893036,1,false,Anthobaphes violacea,Aves
10976329,false,research,false,-34.804547434,19.9734549245,1,false,Anthobaphes violacea,Aves
10977588,false,research,false,-34.0718668333,18.3976576667,1,false,Anthobaphes violacea,Aves
10986487,false,research,false,-33.87736,22.30801,1,false,Anthobaphes violacea,Aves
10986491,false,research,false,-33.87736,22.30801,1,false,Anthobaphes violacea,Aves
10988084,false,research,false,-34.2384446667,19.0203326667,1,false,Anthobaphes violacea,Aves
10995053,false,research,false,-33.87074,22.28576,1,false,Anthobaphes violacea,Aves
11004315,false,research,false,-32.8697083333,18.7337966667,1,false,Anthobaphes violacea,Aves
11004701,false,research,false,-34.1074356389,18.4252410833,1,false,Anthobaphes violacea,Aves
11005047,false,research,false,-33.9631,21.7326,1,false,Anthobaphes violacea,Aves
11011634,false,research,false,-33.749767429,19.9691854931,52,false,Anthobaphes violacea,Aves
11013861,false,research,false,-34.3079157,18.8176663,1,false,Anthobaphes violacea,Aves
